State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Sample Duration,Pollutant Standard,Date Local,Units of Measure,Event Type,Observation Count,Observation Percent,Arithmetic Mean,Method Code,Method Name,CBSA Name,Date of Last Change
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-04-18,ppb,None,24,100.0,3.045833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-04-19,ppb,None,24,100.0,9.920833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-04-20,ppb,None,24,100.0,10.041667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-04-21,ppb,None,22,92.0,8.463636,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-04-22,ppb,None,22,92.0,11.022727,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-04-23,ppb,None,24,100.0,2.408333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-04-24,ppb,None,24,100.0,3.141667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-04-25,ppb,None,24,100.0,5.658333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-04-26,ppb,None,24,100.0,3.395833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-04-27,ppb,None,22,92.0,7.145455,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-04-28,ppb,None,17,71.0,18.576471,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-04-29,ppb,None,24,100.0,6.875,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-04-30,ppb,None,24,100.0,3.670833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-05-01,ppb,None,24,100.0,4.391667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-05-02,ppb,None,24,100.0,7.191667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-05-03,ppb,None,21,88.0,6.466667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-05-04,ppb,None,16,67.0,6.9125,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-05-05,ppb,None,16,67.0,7.10625,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-05-06,ppb,None,22,92.0,3.254545,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-05-07,ppb,None,24,100.0,1.675,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-05-08,ppb,None,24,100.0,3.1125,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-05-09,ppb,None,22,92.0,4.463636,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-05-10,ppb,None,24,100.0,9.775,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-05-11,ppb,None,23,96.0,14.130435,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-05-12,ppb,None,18,75.0,17.088889,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-05-13,ppb,None,24,100.0,5.216667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-05-14,ppb,None,24,100.0,8.295833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-05-15,ppb,None,24,100.0,7.3125,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-05-16,ppb,None,24,100.0,6.016667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-05-17,ppb,None,24,100.0,11.929167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-05-18,ppb,None,23,96.0,13.3,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-05-19,ppb,None,16,67.0,8.125,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-05-20,ppb,None,21,88.0,3.22381,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-05-21,ppb,None,24,100.0,2.754167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-05-22,ppb,None,24,100.0,4.0875,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-05-23,ppb,None,24,100.0,4.341667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-05-24,ppb,None,24,100.0,8.770833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-05-25,ppb,None,24,100.0,5.5,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-05-26,ppb,None,21,88.0,6.571429,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-05-27,ppb,None,24,100.0,4.304167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-05-28,ppb,None,17,71.0,5.141176,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-05-29,ppb,None,15,63.0,7.873333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-05-30,ppb,None,16,67.0,2.78125,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-05-31,ppb,None,15,63.0,5.786667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-06-01,ppb,None,23,96.0,17.956522,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-06-02,ppb,None,15,63.0,11.166667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-06-03,ppb,None,5,21.0,3.82,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-06-06,ppb,None,21,88.0,5.357143,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-06-07,ppb,None,24,100.0,5.358333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-06-08,ppb,None,24,100.0,7.595833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-06-09,ppb,None,19,79.0,5.852632,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-06-10,ppb,None,4,17.0,12.75,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-06-12,ppb,None,24,100.0,7.829167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-06-13,ppb,None,24,100.0,9.241667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-06-14,ppb,None,24,100.0,6.925,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-06-15,ppb,None,24,100.0,5.508333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-06-16,ppb,None,17,71.0,11.211765,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-06-17,ppb,None,24,100.0,9.55,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-06-18,ppb,None,24,100.0,5.05,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-06-19,ppb,None,24,100.0,5.220833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-06-20,ppb,None,3,13.0,21.5,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-06-21,ppb,None,16,67.0,10.89375,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-06-22,ppb,None,24,100.0,10.0875,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-06-23,ppb,None,24,100.0,8.3375,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-06-24,ppb,None,22,92.0,10.754545,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-06-25,ppb,None,24,100.0,5.366667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-06-26,ppb,None,24,100.0,4.554167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-06-27,ppb,None,24,100.0,6.833333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-06-28,ppb,None,20,83.0,4.605,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-06-29,ppb,None,24,100.0,6.2125,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-06-30,ppb,None,24,100.0,7.279167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-07-01,ppb,None,19,79.0,7.742105,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-07-02,ppb,None,24,100.0,3.254167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-07-03,ppb,None,24,100.0,3.495833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-07-04,ppb,None,24,100.0,6.345833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-07-05,ppb,None,24,100.0,10.829167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-07-06,ppb,None,24,100.0,7.125,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-07-07,ppb,None,22,92.0,7.313636,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-07-08,ppb,None,24,100.0,8.408333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-07-09,ppb,None,10,42.0,4.64,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-07-11,ppb,None,17,71.0,3.817647,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-07-12,ppb,None,24,100.0,4.316667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-07-13,ppb,None,22,92.0,7.240909,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-07-14,ppb,None,21,88.0,12.509524,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-07-15,ppb,None,21,88.0,12.019048,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-07-16,ppb,None,24,100.0,9.875,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-07-17,ppb,None,24,100.0,3.825,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-07-18,ppb,None,9,38.0,5.311111,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-07-19,ppb,None,15,63.0,4.74,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-07-20,ppb,None,22,92.0,4.904545,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-07-21,ppb,None,24,100.0,5.645833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-07-22,ppb,None,24,100.0,8.266667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-07-23,ppb,None,24,100.0,6.529167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-07-24,ppb,None,24,100.0,3.8375,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-07-25,ppb,None,24,100.0,5.8875,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-07-26,ppb,None,24,100.0,4.895833,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-07-27,ppb,None,20,83.0,5.835,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-07-28,ppb,None,21,88.0,5.87619,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-07-29,ppb,None,24,100.0,3.975,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-07-30,ppb,None,24,100.0,6.208333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-07-31,ppb,None,24,100.0,3.7,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-08-01,ppb,None,24,100.0,6.341667,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-08-02,ppb,None,24,100.0,6.454167,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-08-03,ppb,None,22,92.0,7.045455,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-08-04,ppb,None,24,100.0,7.5625,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-08-05,ppb,None,22,92.0,8.168182,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-08-06,ppb,None,24,100.0,8.675,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
1,73,23,42602,1,33.553056,-86.815,WGS84,1 HOUR,NO2 1-hour 2010,2022-08-07,ppb,None,24,100.0,9.733333,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,"Birmingham-Hoover, AL",2024-05-22
